sample-id	biosample_accession	biospecimen_repository_sample_id	bodysite	description	dna_extracted	elevation	empo_1	empo_2	empo_3	empo_4	env	env_biome	env_feature	env_material	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	psn	public	qiita_study_id	sample_type	sample_type_qiita	scientific_name	sequencecenter	taxon_id	title
1927.SRS044351.SRX022156.SRR058115	SAMN00064360	700110399	Supragingival_plaque	HMP_SRS044351.SRX022156.SRR058115	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	human	Homo sapiens	650853796	9606	39	-77	HMPDAC	FALSE	700110399	TRUE	1927	Supragingival_plaque	supragingival dental plaque	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044415.SRX020523.SRR046420	SAMN00064424	700103328	Stool	HMP_SRS044415.SRX020523.SRR046420	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	Stool	urban biome	human-associated habitat	feces	human-gut	USA	UBERON:feces	UBERON:feces	UBERON:feces	human	Homo sapiens	465578759	9606	39	-77	HMPDAC	FALSE	700103328	TRUE	1927	Stool	feces	human gut metagenome	WUGSC	408170	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044434.SRX022156.SRR058115	SAMN00064443	700110281	Vaginal_introitus	HMP_SRS044434.SRX022156.SRR058115	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Vaginal	urban biome	human-associated habitat	mucus	human-vaginal	USA	UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	human	Homo sapiens	161473083	9606	39	-77	HMPDAC	FALSE	700110281	TRUE	1927	Vaginal_introitus	vaginal mucus	human vaginal metagenome	JCVI	1632839	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044442.SRX022225.SRR058088	SAMN00064451	700109165	Anterior_nares	HMP_SRS044442.SRX022225.SRR058088	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	970836795	9606	39	-77	HMPDAC	FALSE	700109165	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	JCVI	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044477.SRX020567.SRR046711	SAMN00064486	700106970	R_Retroauricular_crease	HMP_SRS044477.SRX020567.SRR046711	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	147406386	9606	39	-77	HMPDAC	FALSE	700106970	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044546.SRX020567.SRR046652	SAMN00064555	700105169	L_Antecubital_fossa	HMP_SRS044546.SRX020567.SRR046652	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	612472597	9606	39	-77	HMPDAC	FALSE	700105169	TRUE	1927	L_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044548.SRX020568.SRR049550	SAMN00064557	700106595	Throat	HMP_SRS044548.SRX020568.SRR049550	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:mucus	UBERON:throat	human	Homo sapiens	208027353	9606	39	-77	HMPDAC	FALSE	700106595	TRUE	1927	Throat	throat	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044569.SRX020580.SRR047134	SAMN00064578	700105769	Anterior_nares	HMP_SRS044569.SRX020580.SRR047134	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	764447348	9606	39	-77	HMPDAC	FALSE	700105769	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	WUGSC	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044581.SRX022241.SRR058097	SAMN00064590	700108993	Buccal_mucosa	HMP_SRS044581.SRX022241.SRR058097	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	161007791	9606	39	-77	HMPDAC	FALSE	700108993	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044585.SRX022244.SRR058107	SAMN00064594	700109005	L_Retroauricular_crease	HMP_SRS044585.SRX022244.SRR058107	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	161007791	9606	39	-77	HMPDAC	FALSE	700109005	TRUE	1927	L_Retroauricular_crease	skin	human skin metagenome	JCVI	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044586.SRX022225.SRR058088	SAMN00064595	700110271	L_Retroauricular_crease	HMP_SRS044586.SRX022225.SRR058088	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	161473083	9606	39	-77	HMPDAC	FALSE	700110271	TRUE	1927	L_Retroauricular_crease	skin	human skin metagenome	JCVI	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044589.SRX022156.SRR058115	SAMN00064598	700109482	Hard_palate	HMP_SRS044589.SRX022156.SRR058115	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	human	Homo sapiens	161554003	9606	39	-77	HMPDAC	FALSE	700109482	TRUE	1927	Hard_palate	hard palate	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044593.SRX020578.SRR047237	SAMN00064602	700105745	Tongue_dorsum	HMP_SRS044593.SRX020578.SRR047237	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	human	Homo sapiens	764447348	9606	39	-77	HMPDAC	FALSE	700105745	TRUE	1927	Tongue_dorsum	tongue	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044602.SRX020549.SRR049400	SAMN00064611	700106639	R_Retroauricular_crease	HMP_SRS044602.SRX020549.SRR049400	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	763982056	9606	39	-77	HMPDAC	FALSE	700106639	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044605.SRX020574.SRR043860	SAMN00064614	700038570	R_Retroauricular_crease	HMP_SRS044605.SRX020574.SRR043860	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	763880905	9606	39	-77	HMPDAC	FALSE	700038570	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044606.SRX020580.SRR047191	SAMN00064615	700103587	Saliva	HMP_SRS044606.SRX020580.SRR047191	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:saliva	UBERON:saliva	UBERON:saliva	human	Homo sapiens	863126187	9606	39	-77	HMPDAC	FALSE	700103587	TRUE	1927	Saliva	saliva	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044615.SRX020549.SRR046496	SAMN00064624	700106904	R_Antecubital_fossa	HMP_SRS044615.SRX020549.SRR046496	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	764811490	9606	39	-77	HMPDAC	FALSE	700106904	TRUE	1927	R_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044617.SRX020540.SRR047108	SAMN00064626	700106370	Buccal_mucosa	HMP_SRS044617.SRX020540.SRR047108	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	289996019	9606	39	-77	HMPDAC	FALSE	700106370	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044630.SRX020678.SRR048034	SAMN00064639	700102287	Subgingival_plaque	HMP_SRS044630.SRX020678.SRR048034	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	human	Homo sapiens	159166850	9606	39	-77	HMPDAC	FALSE	700102287	TRUE	1927	Subgingival_plaque	subgingival dental plaque	human oral metagenome	BCM	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044635.SRX020511.SRR045626	SAMN00064644	700038460	Buccal_mucosa	HMP_SRS044635.SRX020511.SRR045626	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	763536994	9606	39	-77	HMPDAC	FALSE	700038460	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044635.SRX020543.SRR045608	SAMN00064644	700038460	Buccal_mucosa	HMP_SRS044635.SRX020543.SRR045608	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	763536994	9606	39	-77	HMPDAC	FALSE	700038460	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044643.SRX020580.SRR047190	SAMN00064652	700105433	Throat	HMP_SRS044643.SRX020580.SRR047190	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:mucus	UBERON:throat	human	Homo sapiens	763557224	9606	39	-77	HMPDAC	FALSE	700105433	TRUE	1927	Throat	throat	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044666.SRX020568.SRR046873	SAMN00064675	700103299	Anterior_nares	HMP_SRS044666.SRX020568.SRR046873	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	682449369	9606	39	-77	HMPDAC	FALSE	700103299	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	WUGSC	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044676.SRX022224.SRR058087	SAMN00064685	700109356	Buccal_mucosa	HMP_SRS044676.SRX022224.SRR058087	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	160866180	9606	39	-77	HMPDAC	FALSE	700109356	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044681.SRX020549.SRR046475	SAMN00064690	700105763	R_Retroauricular_crease	HMP_SRS044681.SRX020549.SRR046475	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	764447348	9606	39	-77	HMPDAC	FALSE	700105763	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044700.SRX020670.SRR046227	SAMN00064709	700105437	Subgingival_plaque	HMP_SRS044700.SRX020670.SRR046227	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	human	Homo sapiens	763557224	9606	39	-77	HMPDAC	FALSE	700105437	TRUE	1927	Subgingival_plaque	subgingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044702.SRX020540.SRR047265	SAMN00064711	700103641	Subgingival_plaque	HMP_SRS044702.SRX020540.SRR047265	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	human	Homo sapiens	765094712	9606	39	-77	HMPDAC	FALSE	700103641	TRUE	1927	Subgingival_plaque	subgingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044715.SRX022156.SRR058115	SAMN00064724	700109167	Vaginal_introitus	HMP_SRS044715.SRX022156.SRR058115	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Vaginal	urban biome	human-associated habitat	mucus	human-vaginal	USA	UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	human	Homo sapiens	970836795	9606	39	-77	HMPDAC	FALSE	700109167	TRUE	1927	Vaginal_introitus	vaginal mucus	human vaginal metagenome	JCVI	1632839	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044719.SRX022241.SRR058097	SAMN00064728	700108511	Attached_Keratinized_gingiva	HMP_SRS044719.SRX022241.SRR058097	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	human	Homo sapiens	160967330	9606	39	-77	HMPDAC	FALSE	700108511	TRUE	1927	attached keratinized gingiva	gingival swab	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044742.SRX020670.SRR046348	SAMN00064751	700103708	Posterior_fornix	HMP_SRS044742.SRX020670.SRR046348	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Vaginal	urban biome	human-associated habitat	mucus	human-vaginal	USA	UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	human	Homo sapiens	763759525	9606	39	-77	HMPDAC	FALSE	700103708	TRUE	1927	Posterior_fornix	vaginal mucus	human vaginal metagenome	WUGSC	1632839	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044750.SRX020670.SRR047658	SAMN00064759	700105717	Vaginal_introitus	HMP_SRS044750.SRX020670.SRR047658	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Vaginal	urban biome	human-associated habitat	mucus	human-vaginal	USA	UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	human	Homo sapiens	763456073	9606	39	-77	HMPDAC	FALSE	700105717	TRUE	1927	Vaginal_introitus	vaginal mucus	human vaginal metagenome	WUGSC	1632839	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044780.SRX022241.SRR058097	SAMN00064789	700107850	Hard_palate	HMP_SRS044780.SRX022241.SRR058097	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	human	Homo sapiens	161311242	9606	39	-77	HMPDAC	FALSE	700107850	TRUE	1927	Hard_palate	hard palate	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044781.SRX020567.SRR046776	SAMN00064790	700105167	R_Retroauricular_crease	HMP_SRS044781.SRX020567.SRR046776	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	612472597	9606	39	-77	HMPDAC	FALSE	700105167	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS044788.SRX020540.SRR047122	SAMN00064797	700106103	Buccal_mucosa	HMP_SRS044788.SRX020540.SRR047122	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	737052003	9606	39	-77	HMPDAC	FALSE	700106103	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
